¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï¤¤¦w¸ô260«Ñ1~30¸¹,98.4,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0761130,110.91,3,2,3,¦³,µL,6700000,60409,,0.0,0,¦³¼W«Ø,«Îªp®t,­n¾ã­×,RPVNMLKLJIKFFCE77CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï®Û¥­µó31~60¸¹,50.65,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤C¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0801001,361.15,4,2,3,¦³,µL,10000000,27689,,0.0,0,,RPXNMLKLJIKFFCE97CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï´ä«n¨½ºÖ¸Sµó1~30¸¹,14.39,°Ó,,,10411,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040416,84.76,2,2,1,¦³,¦³,4120000,48608,,0.0,0,,RPUNMLSJKIKFFCE38CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï´ä«n¨½ºÖ¸Sµó1~30¸¹,14.39,°Ó,,,10411,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040416,84.76,2,2,1,¦³,¦³,4380000,51675,,0.0,0,,RPVNMLSJKIKFFCE48CA
¤p´ä°Ï,¤g¦a,¤jªL¬q1171~1200¦a¸¹,291.0,¹A,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2640600,9074,,0.0,0,,RPUNMLMKJIKFFCE77CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ï¤¤¦w¸ô871~900¸¹,25.27,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031201,153.94,3,2,2,¦³,¦³,5580000,36248,©Y¹D¥­­±,16.51,0,,RPVNMLMKJIKFFCE87CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ï¤¤¦w¸ô901~930¸¹,27.65,¦í,,,10411,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031201,169.70999999999998,3,2,2,¦³,¦³,5850000,34471,©Y¹D¥­­±,16.51,0,,RPWNMLMKJIKFFCE97CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZ¼y¤T¸ô1~30¸¹,35.26,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó¡A¦a¤U¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0720118,138.67,2,2,2,¦³,¦³,7000000,50480,,0.0,0,,RPPNMLTKJIKFFBE87CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤T¦h¤G¸ô271~300¸¹,65.39,°Ó,,,10411,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0751208,258.58,11,1,4,¦³,µL,17000000,65744,,0.0,0,,RPTNMLQKJIKFFBE97CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ïªe«n¸ô271«Ñ1~30¸¹,69.0,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¥[±j¿j³y,0640303,106.11,5,2,5,¦³,µL,13880000,130808,,0.0,0,,RPTOMLMKJIKFFBE67CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¥ú©úµó61~90¸¹,5.24,°Ó,,,10411,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960515,60.21000000000001,1,1,1,¦³,¦³,3700000,61452,,0.0,0,,RPPNMLMKJIKFFBE17CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°ÏÀs¤ô¤G¸ô91~120¸¹,15.45,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040513,180.57,3,2,2,¦³,¦³,14750000,81686,©Y¹D¥­­±,19.9,0,,RPSNMLQLJIKFFAE87CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°ÏÀs¼w¸ô391~420¸¹,11.45,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940804,117.58,3,2,2,¦³,¦³,6250000,53155,,0.0,0,,RPOOMLNJKIKFFAE17CA
ÆQÑL°Ï,¤g¦a,¿³ºÖ¬q301~330¦a¸¹,42.67,¦í,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2709000,63487,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPXNMLSJKIKFFAE48CA
ÆQÑL°Ï,¤g¦a,¿³ºÖ¬q301~330¦a¸¹,42.67,¦í,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2709000,63487,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPOOMLSJKIKFFAE67CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¥|¸ô61~90¸¹,91.88,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940121,258.68,4,3,5,¦³,¦³,21300000,82341,,0.0,0,,RPVNMLNKJIKFFAE77CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï©úµØ¸ô331~360¸¹,14.58,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950519,130.14,3,2,2,¦³,¦³,8600000,66083,©Y¹D¾÷±ñ,9.24,0,,RPRNMLOKJIKFFAE47CA
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï¤C½å¤T¸ô31~60¸¹,1.04,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0721209,60.01,2,1,2,¦³,¦³,1500000,24996,,0.0,0,,RPOOMLKLJIKFFAE96CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¤»µó151~180¸¹,21.31,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941129,178.26,4,2,2,¦³,¦³,10600000,59464,©Y¹D¥­­±,23.73,0,,RPPOMLKLJIKFFAE07CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¸Î°êµó331~360¸¹,9.55,¦í,,,10411,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0931104,80.61,2,1,1,¦³,¦³,5000000,62027,,0.0,0,,RPPNMLLLJIKFFAE07CA
«eª÷°Ï,¤g¦a,«áª÷¬q91~120¦a¸¹,45.0,°Ó,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6200000,137778,,0.0,0,,RPTNMLQKJIKFFAE87CA
«eª÷°Ï,¤g¦a,«áª÷¬q91~120¦a¸¹,170.0,°Ó,,,10410,¤g¦a6«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,23000000,135294,,0.0,0,,RPVNMLQKJIKFFAE08CA
«eª÷°Ï,¤g¦a,«áª÷¬q121~150¦a¸¹,201.0,°Ó,,,10411,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,31000000,154229,,0.0,0,,RPXNMLQKJIKFFAE28CA
«eª÷°Ï,¤g¦a,«áª÷¬q91~120¦a¸¹,103.0,°Ó,,,10411,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,14000000,135922,,0.0,0,,RPOOMLQKJIKFFAE47CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¥Ã©÷¤@µó54«Ñ1~30¸¹,70.01,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840106,96.15,4,2,3,¦³,µL,7100000,73843,,0.0,0,,RPVNMLTKJIKFFIE56CA
¤¯ªZ°Ï,¤g¦a,¥_«Î¬q331~360¦a¸¹,496.67,¨ä¥L,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9068111,18258,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPVNMLNKJIKFFIE58CA
¤¯ªZ°Ï,¤g¦a,¥_«Î¬q331~360¦a¸¹,2500.39,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,175477370,70180,,0.0,0,,RPWNMLNKJIKFFIE68CA
¤jªÀ°Ï,¤g¦a,²MºÖ¬q61~90¦a¸¹,716.96,¤u,,,10410,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,24680000,34423,,0.0,0,,RPSNMLQKJIKFFIE58CA
³¾ªQ°Ï,¤g¦a,¨|¤~¬q451~480¦a¸¹,12.52,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,450601,35990,,0.0,0,,RPQNMLMKJIKFFIE97CA
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤jªÀ°Ï¥ÃµØµó31~60¸¹,66.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740325,97.4,6,1,6,¦³,µL,5600000,57495,,0.0,0,,RPSOMLKLJIKFFIE18CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ïª÷µØµó81«Ñ35§Ë1~30¸¹,80.1,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0691025,93.6,4,2,3,¦³,µL,3550000,37927,,0.0,0,,RPWOMLRLJIKFFIE66CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ï¦Ë¦wµó61~90¸¹,182.0,¦í,,,10411,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031112,227.5,5,2,4,¦³,µL,15500000,68132,,0.0,0,,RPTNMLMJKIKFFIE28CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤¯ªZ°Ï¼á¦X¤@µó1~30¸¹,48.61,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830402,149.66,3,2,2,¦³,µL,4000000,26727,©Y¹D¥­­±,0.0,0,,RPPNMLQLJIKFFIE38CA
¤jªÀ°Ï,¤g¦a,«OªÀ¬q271~300¦a¸¹,5.92,¤u,,,10411,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,270000,45608,,0.0,0,1.¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C2.¥»¥æ©öª÷ÃB¨Ì·Óªk°|©M¸Ñµ§¿ý¤ä¥I»ùª÷.,RPQNMLQLJIKFFIE48CA
³¾ªQ°Ï,¤g¦a,¤jûì»L¬q1051~1080¦a¸¹,814.0,¹A,,,10409,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19600000,24079,,0.0,0,,RPVNMLQLJIKFFIE98CA
¤jªÀ°Ï,¤g¦a,«OªÀ¬q541~570¦a¸¹,2346.9,¹A,,,10409,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,32665800,13919,,0.0,0,,RPWNMLQLJIKFFIE09CA
¤ºªù°Ï,¤g¦a,¤ì¬]¬q1471~1500¦a¸¹,399.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10411,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,99750,250,,0.0,0,,RPSNMLRLJIKFFHE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏªZªQµó151~180¸¹,64.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0640705,85.86,3,2,2,¦³,µL,5000000,58234,,0.0,0,,RPROMLRJKIKFFGE48CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï·ç¿³¸ô361~390¸¹,17.78,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì1,¥|¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840925,117.15,3,2,2,¦³,¦³,3900000,33291,©Y¹D¾÷±ñ,0.0,0,,RPQPMLLJKIKFFGE87CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï·s°êµó17«Ñ1~30¸¹,17.61,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡A¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830923,118.52000000000001,3,2,2,¦³,¦³,7000000,59062,©Y¹D¾÷±ñ,0.0,0,,RPOPMLPLJIKFFGE18CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥_©÷¤­µó1~30¸¹,22.41,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1020626,131.63,3,2,2,¦³,¦³,5650000,42923,©Y¹D¥­­±,0.0,0,,RPVOMLOLJIKFFGE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¥_¤¯µó181~210¸¹,14.95,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040410,70.74,2,1,1,¦³,¦³,3850000,54425,,0.0,0,,RPTNMLOLJIKFFGE38CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï»ñ³»¸ô391~420¸¹,83.09,¦í,,,10410,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0931031,211.88,4,2,4,¦³,µL,12000000,56636,,0.0,0,,RPTOMLNLJIKFFGE38CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤å¿Å¸ô361~390¸¹,19.53,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840925,162.35,4,2,2,¦³,¦³,6180000,38066,©Y¹D¾÷±ñ,0.0,0,,RPVNMLKLJIKFFGE18CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¦è´òµó31~60¸¹,11.39,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831115,70.22,2,1,1,¦³,¦³,2650000,37739,,0.0,0,,RPSPMLQKJIKFFGE58CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤¤®õµó23«Ñ1~30¸¹,37.78,¦í,,,10411,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0670823,79.0,3,2,2,¦³,µL,4780000,60506,,0.0,0,,RPWNMLTKJIKFFGE09CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥Ã¦wµó91~120¸¹,29.49,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0941002,175.93,4,2,2,¦³,¦³,7600000,43199,©Y¹D¥­­±,23.49,0,,RPUOMLMKJIKFFGE28CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï´_µØµó1~30¸¹,27.32,¦í,,,10410,¤g¦a4«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700628,85.46,3,2,1,¦³,µL,2000000,23403,,0.0,0,,RPXNMLQKJIKFFGE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏºÖ¦w¤Gµó61~90¸¹,65.0,¦í,,,10411,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740319,156.56,5,4,3,¦³,µL,7000000,44711,,0.0,0,,RPUNMLQKJIKFFGE58CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤­¥Ò¤G¸ô667«Ñ31~60¸¹,46.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0600820,72.74,4,2,3,¦³,µL,4560000,62689,,0.0,0,,RPWOMLQKJIKFFGE88CA
¾ôÀY°Ï,¤g¦a,¥K©M¬q31~60¦a¸¹,47.2,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,63559,,0.0,0,(1)¦a¤W¦³¥¼«O¦s«Øª«¤@´É,RPXNMLMKJIKFFFE38CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¨|­^¸ô1~30¸¹,92.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0940531,165.36,5,2,3,¦³,µL,11000000,66522,,0.0,0,,RPQNMLNKJIKFFFE77CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï«á¬õ¸ô37«Ñ8§Ë61~90¸¹,88.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0720117,113.62,4,2,3,¦³,µL,5800000,51047,,0.0,0,,RPPNMLTKJIKFFFE28CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°ÏºX·£¸ô126«Ñ1~30¸¹,11.4,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020529,138.75,3,2,2,¦³,¦³,6220000,44829,©Y¹D¥­­±,23.74,0,,RPTNMLSKKIKFFEE68DA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï­«´fµó91~120¸¹,9.48,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,0890503,101.86,3,2,2,¦³,µL,4800000,47124,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLRLJIKFFEE48DA
´ò¤º°Ï,¤g¦a,©ú©v¬q421~450¦a¸¹,271.08,¦í,,,10411,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8456699,31196,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPSNMLMKJIKFFJE38DA
§üªL°Ï,¤g¦a,¤ë¬ü¬q1~30¦a¸¹,217.51,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1367688,6288,,0.0,0,§t¥¼«O¦s«Øª«µn°O,¿ËÄÝ¶¡¤§¥æ©ö,RPVNMLPLJIKFFHE88DA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ï¬ü¤s¸ô1~30¸¹,40.04,¤u,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810501,162.56,6,1,3,¦³,µL,1500000,9227,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLMKJIKFFIE18DA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤å¶®µó151~180¸¹,22.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821023,124.34,3,1,2,¦³,¦³,2900000,23323,¤É­°¾÷±ñ,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPTNMLRKJIKFFGE78EA
¬ü¿@°Ï,¤g¦a,ºÖ¦w¬q361~390¦a¸¹,1.22,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10408,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2300,1885,,0.0,0,,RPQNMLKMJIKFFKE28DA
