¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°ÏªF¿³¸ô¤@¬q25«Ñ1~30¸¹,11.57,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0901126,128.97,4,2,2,¦³,¦³,6800000,52725,©Y¹D¥­­±,28.47,0,,RPPPMLKLJIKFFAB86CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°Ï¼Ö·~¸ô211~240¸¹,12.6,¦í,,,10408,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840712,111.07,3,2,2,¦³,¦³,4850000,43666,©Y¹D¾÷±ñ,0.0,0,,RPSOMLMKJIKFFAB17CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤j©¾«nµó31~60¸¹,47.44,¦í,,,10410,¤g¦a4«Øª«1¨®¦ì0,¤T¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800207,249.39999999999998,4,2,2,¦³,¦³,8500000,34082,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVNMLMKJIKFFAB37CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¦X§@µó301«Ñ1~30¸¹,23.7,¦í,,,10410,¤g¦a1«Øª«2¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0711007,52.1,3,2,2,¦³,µL,1950000,37428,,0.0,0,,RPWNMLMKJIKFFAB47CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï°ê¥ú¨½¤¯©M¤Gµó1~30¸¹,82.28,¦í,,,10409,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1000308,258.49,4,2,4,¦³,µL,15500000,59964,,0.0,0,,RPXNMLMKJIKFFAB57CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤­Åv¤­µó133«Ñ31~60¸¹,29.35,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700707,82.21,3,2,2,¦³,µL,3788000,46077,,0.0,0,,RPSNMLMKJIKFFAB07CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï©¾¶Ôµó1~30¸¹,15.2,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0851014,149.36,3,2,2,¦³,¦³,8230000,55102,©Y¹D¾÷±ñ,0.0,0,,RPXNMLSKJIKFFAB18CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï©¾§µ¸ô121~150¸¹,16.14,°Ó,,,10410,¤g¦a2«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010104,163.79000000000002,4,2,2,¦³,¦³,9380000,57268,©Y¹D¥­­±,18.57,0,,RPWPMLQKJIKFFAB08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°ÏªF­^¤Tµó61~90¸¹,110.71,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030407,307.51,4,1,3,¦³,µL,22000000,71542,,0.0,0,,RPSNMLNKJIKFFAB17CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤¤¬üµó601~630¸¹,21.24,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0721207,98.98,3,2,2,¦³,µL,4050000,40917,,0.0,0,,RPWOMLMKJIKFFAB57CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°Ï§ò·ËªF¸ô¤@¬q1~30¸¹,16.81,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810825,138.76,3,2,2,¦³,¦³,4800000,34592,©Y¹D¥­­±,0.0,0,,RPPOMLNKJIKFFAB96CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï«n©M¸ô151~180¸¹,6.23,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840315,92.92,2,2,2,¦³,¦³,3900000,41972,,0.0,0,,RPXOMLNKJIKFFAB77CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï©¾©ú«n¸ô451~480¸¹,28.59,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830111,241.48000000000002,4,2,2,¦³,¦³,8000000,33129,©Y¹D¾÷±ñ,0.0,0,¶R¨ü¤H¦³2¦ì¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLQKJIKFFAB27CA
«n°Ï,¤g¦a,¾ð¤l¸}¬q1711~1740¦a¸¹,38.0,¦í,,,10410,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3792400,99800,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPUPMLQKJIKFFAB87CA
¦è°Ï,¤g¦a,³Â¶éÀY¬q151~180¦a¸¹,40.99,¨ä¥L,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1254629,30608,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPTNMLQKJIKFFAB57CA
ªF°Ï,¤g¦a,ªá¶é¬q¤@¤p¬q1~30¦a¸¹,8.85,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,315095,35604,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPUNMLQKJIKFFAB67CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¬h¤tªF¸ô¤@¬q1~30¸¹,12.76,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì1,¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0891031,120.94,3,2,2,¦³,¦³,6200000,51265,©Y¹D¾÷±ñ,4.91,0,¥»¥ó¥]§t¼W«Ø©Î¥e¥Î³¡¤À:¶§¥x¥~±À¡C,RPVPMLRLJIKFFAB18CA
ªF°Ï,¤g¦a,ªF¶Õ¤l¬q91~120¦a¸¹,43.7,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2993450,68500,,0.0,0,¹D¸ô¥Î¦a,RPQOMLTKJIKFFAB67CA
ªF°Ï,¤g¦a,§ò·Ë¬q91~120¦a¸¹,174.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3915000,22500,,0.0,0,,RPROMLTKJIKFFAB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï­x©Mµó227«Ñ15§Ë1~30¸¹,20.06,¨ä¥L,,,10410,¤g¦a3«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¨ä¥L,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0780610,9.65,0,0,0,µL,µL,670000,69430,,0.0,0,,RPQOMLQKJIKFFBB47CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï°ê®õµó84«Ñ1~30¸¹,31.32,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0750515,99.07,3,2,2,¦³,¦³,4300000,43404,,0.0,0,,RPXUMLRKJIKFFBB88CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤¤²M¸ô¤G¬q1226«Ñ68§Ë1~30¸¹,53.0,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0620601,38.2,2,2,2,¦³,µL,4390000,114921,,0.0,0,,RPWQMLMKJIKFFBB87CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤@¸ô211~240¸¹,85.13,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0941228,196.67,4,3,3,¦³,µL,13800000,70168,,0.0,0,,RPTNMLNLJIKFFBB47CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,21.77,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,182.26999999999998,3,2,2,¦³,¦³,7170000,39337,©Y¹D¥­­±,31.42,0,,RPPOMLKLJIKFFBB86CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï´I±jµó100«Ñ1~30¸¹,16.1,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840303,92.49,3,2,2,¦³,¦³,4250000,45951,,0.0,0,,RPROMLRLJIKFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¥_µØµó151~180¸¹,124.0,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0650601,108.28,5,2,2,¦³,µL,15000000,138530,,0.0,0,,RPOOMLOLJIKFFBB17CA
¥_°Ï,¤g¦a,ªô­í¤l¬q61~90¦a¸¹,53.12,¨ä¥L,,,10410,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2823016,53144,,0.0,0,¹D¸ô¥Î¦a,RPXPMLTKJIKFFBB58CA
¥_°Ï,¤g¦a,ªô­í¤l¬q31~60¦a¸¹,7.16,¨ä¥L,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,293474,40988,,0.0,0,¹D¸ô¥Î¦a,RPOQMLTKJIKFFBB77CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤j¼wµó82«Ñ1~30¸¹,49.98,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0650526,75.03,3,2,1,¦³,µL,6880000,91697,,0.0,0,,RPOPMLSKJIKFFBB57CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,21.77,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,182.26999999999998,3,2,2,¦³,¦³,7050000,38679,©Y¹D¥­­±,31.42,0,,RPSOMLTKJIKFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,23.3,¦í,,,10301,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,193.86,4,2,2,¦³,¦³,8350000,43072,©Y¹D¥­­±,31.42,0,,RPTOMLTKJIKFFBB08CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,23.3,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,193.86,4,2,2,¦³,¦³,8030000,41422,©Y¹D¥­­±,31.42,0,,RPWOMLTKJIKFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¥­¼w¸ô31~60¸¹,20.57,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤K¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0821026,118.39,1,2,2,¦³,µL,6000000,50680,,0.0,0,,RPPRMLTKJIKFFBB97CA
¥_¤Ù°Ï,¤g¦a,³¯¥­¬q1891~1920¦a¸¹,44.0,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3080000,70000,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPPNMLSJKIKFFBB47CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï±R¼w¤Q¤­¸ô1~30¸¹,16.38,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020716,169.39000000000001,4,2,2,¦³,¦³,9000000,53132,©Y¹D¾÷±ñ,11.72,0,,RPUNMLSJKIKFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤å©÷ªF¤»µó61~90¸¹,83.0,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡A«Î³»¬ð¥Xª«¡AÃM¼Ó,¥|¼h,©±­±(©±¾Q),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960104,288.42,5,3,4,¦³,µL,22500000,78011,,0.0,0,,RPWPMLNJKIKFFBB87CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï±R¼w¤@¸ô91~120¸¹,72.0,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0731206,114.07,6,2,4,¦³,µL,12800000,112212,,0.0,0,,RPSPMLOJKIKFFBB57CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,20.56,°Ó,,,10407,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,212.78,4,2,2,¦³,¦³,11500000,55335,©Y¹D¥­­±,26.64,1200000,,RPWOMLTJKIKFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,19.22,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,173.77,4,2,2,¦³,¦³,10850000,65588,©Y¹D¥­­±,26.64,1200000,,RPXOMLTJKIKFFBB48CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô331~360¸¹,13.86,°Ó,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,154.98000000000002,3,2,2,¦³,¦³,7880000,52439,©Y¹D¥­­±,26.64,1150000,,RPOPMLTJKIKFFBB67CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,19.67,°Ó,,,10207,¤g¦a1«Øª«1¨®¦ì2,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,233.98000000000002,4,2,2,¦³,¦³,12450000,55617,©Y¹D¥­­±,53.28,2400000,,RPPPMLTJKIKFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,19.67,°Ó,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,207.3,4,2,2,¦³,¦³,11550000,57290,©Y¹D¥­­±,26.64,1200000,,RPRPMLTJKIKFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,16.54,°Ó,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,175.82999999999998,3,2,2,¦³,¦³,9590000,56237,©Y¹D¥­­±,26.64,1200000,,RPSPMLTJKIKFFBB08CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,16.09,°Ó,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,172.76999999999998,3,2,2,¦³,¦³,9250000,55430,©Y¹D¥­­±,26.64,1150000,,RPTPMLTJKIKFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô331~360¸¹,15.2,°Ó,,,10407,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,167.32,3,2,2,¦³,¦³,10000000,62198,©Y¹D¥­­±,26.64,1250000,,RPUPMLTJKIKFFBB28CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,13.86,°Ó,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,148.09,2,2,2,¦³,¦³,7680000,53767,©Y¹D¥­­±,26.64,1150000,,RPVPMLTJKIKFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,14.3,°Ó,,,10206,¤g¦a1«Øª«1¨®¦ì2,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,166.73000000000002,2,2,2,¦³,¦³,9640000,61292,©Y¹D¥­­±,39.96,1870000,,RPWPMLTJKIKFFBB48CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¼w¤Æµó130«Ñ1~30¸¹,34.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720104,95.67,4,1,3,¦³,µL,6300000,65851,,0.0,0,,RPSQMLSJKIKFFBB08CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¤W«Ñ319§Ë1~30¸¹,6.64,¦í,,,10410,¤g¦a1«Øª«2¨®¦ì0,¤G¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0781206,39.28,2,0,2,¦³,¦³,2120000,53971,,0.0,0,,RPOOMLMKJIKFFCB96CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ·çµó138«Ñ1~30¸¹,17.77,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0831021,150.62,0,2,2,¦³,¦³,5400000,35852,,0.0,0,,RPTNMLSKJIKFFCB97CA
¦è¤Ù°Ï,¤g¦a,¦ó¦w¬q751~780¦a¸¹,13.57,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1035377,76299,,0.0,0,¹D¸ô¥Î¦a,RPXNMLTKJIKFFCB48CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¥ÃºÖ¸ô31~60¸¹,12.93,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830106,107.83,3,2,2,¦³,¦³,5350000,49615,,0.0,0,,RPWPMLSKJIKFFCB48CA
¦è¤Ù°Ï,¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥ÃºÖ¸ô61~90¸¹,1.62,¦í,,,10410,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤G¼h,¤Q¤»¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830106,16.98,0,0,0,¦³,¦³,380000,,©Y¹D¾÷±ñ,0.0,380000,,SPWPMLSKJIKFFCB58CA
